record_id,product_key,model_code,category,brand_tier,site,collected_at,condition,views,title_len,price
R01646,P00270,MC-5092-0270,ファッション,0,site_E,2025-11-16,全体的に状態が悪い,78,66,2632
R01648,P00552,MC-5626-0552,家電,1,site_D,2025-12-21,ほぼ新品,15,101,75905
R01649,P02195,MC-6434-2195,家電,1,site_A,2025-10-18,傷や汚れあり,307,47,54988
R01650,P01525,MC-6386-1525,本・音楽,0,site_E,2025-10-17,ほぼ新品,269,80,3443
R01651,P00185,MC-8574-0185,本・音楽,2,site_A,2025-11-03,ほぼ新品,65,107,3338
R01654,P01295,MC-2529-1295,家電,1,site_C,2025-11-24,傷や汚れあり,45,62,26434
R01655,P00331,MC-1675-0331,ファッション,1,site_C,2026-02-09,傷や汚れあり,232,49,10024
R01656,P00699,MC-3105-0699,ホビー,0,site_C,2025-11-26,ほぼ新品,45,77,6303
R01657,P01834,MC-8633-1834,ホビー,0,site_C,2025-11-25,ほぼ新品,18,54,8493
R01658,P00517,MC-7313-0517,ホビー,1,site_D,2025-11-01,全体的に状態が悪い,75,44,1874
R01659,P00834,MC-8241-0834,スポーツ,0,site_A,2025-11-01,傷や汚れあり,133,39,7725
R01660,P00335,MC-9150-0335,ホビー,2,site_E,2026-02-24,傷や汚れあり,33,129,5476
R01661,P01840,MC-8573-1840,スポーツ,2,site_A,2025-12-21,新品,100,125,10157
R01662,P01352,MC-1283-1352,家電,1,site_B,2026-02-19,傷や汚れあり,26,122,9501
R01663,P00857,MC-6968-0857,スポーツ,1,site_B,2025-10-20,傷や汚れあり,187,86,16317
R01664,P01049,MC-1981-1049,ホビー,0,site_C,2025-10-28,全体的に状態が悪い,101,112,1919
R01665,P00132,MC-6810-0132,ファッション,0,site_C,2025-12-25,傷や汚れあり,222,99,5152
R01668,P00111,MC-2903-0111,ホビー,1,site_B,2026-01-07,ほぼ新品,400,125,11410
R01669,P01233,MC-7268-1233,スポーツ,1,site_C,2025-11-30,傷や汚れあり,53,20,3309
R01670,P01845,MC-2377-1845,本・音楽,0,site_B,2025-11-02,ほぼ新品,74,31,1678
R01671,P01081,MC-5503-1081,家電,0,site_A,2025-12-26,全体的に状態が悪い,91,33,4098
R01672,P00340,MC-5099-0340,家電,1,site_B,2025-10-18,ほぼ新品,120,127,86530
R01674,P01897,MC-9652-1897,ファッション,2,site_E,2025-11-02,全体的に状態が悪い,141,31,3942
R01675,P01257,MC-3825-1257,本・音楽,2,site_E,2025-12-17,傷や汚れあり,88,41,2708
R01676,P00827,MC-3373-0827,本・音楽,0,site_B,2025-11-15,傷や汚れあり,151,59,509
R01677,P00867,MC-2467-0867,ファッション,0,site_D,2025-10-25,傷や汚れあり,11,88,3651
R01678,P00671,MC-1365-0671,本・音楽,0,site_C,2025-11-12,傷や汚れあり,138,19,1376
R01679,P00268,MC-7649-0268,本・音楽,1,site_D,2025-10-09,新品,26,79,1811
R01681,P00866,MC-4326-0866,ファッション,1,site_D,2026-01-11,ほぼ新品,65,78,3785
R01682,P00763,MC-4041-0763,家電,0,site_D,2026-02-16,傷や汚れあり,181,59,42077
R01683,P01478,MC-4565-1478,家電,0,site_E,2025-10-24,傷や汚れあり,122,50,11969
R01684,P01742,MC-8001-1742,スポーツ,0,site_D,2025-11-25,ほぼ新品,108,98,12972
R01685,P02092,MC-6028-2092,家電,1,site_B,2026-02-01,ほぼ新品,183,63,135566
R01686,P01442,MC-7083-1442,ファッション,0,site_B,2025-10-13,傷や汚れあり,142,37,3014
R01687,P00157,MC-8360-0157,家電,1,site_C,2026-02-02,ほぼ新品,37,85,31643
R01688,P02166,MC-3512-2166,ファッション,0,site_D,2026-01-19,全体的に状態が悪い,166,15,2395
R01689,P00261,MC-7832-0261,ファッション,0,site_D,2025-10-30,傷や汚れあり,136,75,2661
R01690,P01135,MC-2616-1135,ファッション,0,site_E,2026-02-02,ほぼ新品,35,96,4890
R01692,P01148,MC-7038-1148,ホビー,0,site_A,2026-02-04,傷や汚れあり,340,22,3384
R01693,P02011,MC-7995-2011,スポーツ,0,site_B,2025-11-14,全体的に状態が悪い,96,89,10967
R01694,P01497,MC-9488-1497,本・音楽,0,site_D,2026-01-28,傷や汚れあり,60,110,3286
R01696,P00427,MC-5047-0427,本・音楽,0,site_C,2025-11-06,新品,121,46,1781
R01697,P00735,MC-4307-0735,家電,0,site_E,2025-11-30,ほぼ新品,84,57,19746
R01698,P00491,MC-3900-0491,ファッション,1,site_E,2026-02-18,傷や汚れあり,51,43,5748
R01700,P01152,MC-7592-1152,本・音楽,1,site_C,2025-10-29,ほぼ新品,119,77,2179
R01702,P00730,MC-3393-0730,ファッション,0,site_D,2026-01-23,全体的に状態が悪い,257,70,2702
R01703,P01975,MC-6585-1975,ホビー,1,site_E,2025-12-03,傷や汚れあり,260,74,6578
R01704,P01990,MC-4231-1990,ホビー,1,site_C,2026-02-27,ほぼ新品,196,17,8688
R01706,P01139,MC-9188-1139,家電,0,site_A,2026-01-23,ほぼ新品,166,46,50764
R01707,P02196,MC-2108-2196,ファッション,0,site_E,2026-01-09,新品,80,98,3869
R01708,P00388,MC-3785-0388,家電,2,site_E,2025-12-30,ほぼ新品,178,93,26272
R01709,P02125,MC-2980-2125,ホビー,0,site_D,2025-10-30,傷や汚れあり,251,26,11018
R01710,P01752,MC-4668-1752,ホビー,1,site_D,2026-01-24,ほぼ新品,81,62,8994
R01711,P01848,MC-4280-1848,家電,1,site_E,2025-11-23,新品,99,18,71961
R01712,P00161,MC-5853-0161,ファッション,1,site_A,2026-02-16,全体的に状態が悪い,339,113,6108
R01713,P00440,MC-7957-0440,ファッション,1,site_C,2026-02-08,傷や汚れあり,233,100,7713
R01715,P01230,MC-8282-1230,ホビー,1,site_A,2026-02-17,傷や汚れあり,176,81,8528
R01717,P00544,MC-1003-0544,家電,1,site_A,2025-10-23,ほぼ新品,58,49,26050
R01719,P01485,MC-4916-1485,ファッション,0,site_A,2025-12-23,全体的に状態が悪い,102,38,2578
R01720,P01221,MC-9101-1221,ファッション,0,site_D,2025-11-27,傷や汚れあり,189,18,3717
R01722,P01989,MC-6081-1989,ホビー,1,site_E,2026-01-03,傷や汚れあり,119,117,2023
R01723,P00382,MC-6353-0382,本・音楽,0,site_E,2025-12-09,新品,17,54,2694
R01724,P01717,MC-6167-1717,家電,0,site_E,2026-01-04,全体的に状態が悪い,208,95,10089
R01725,P00860,MC-2580-0860,ファッション,0,site_E,2025-12-30,傷や汚れあり,245,32,2631
R01726,P01462,MC-8941-1462,スポーツ,0,site_A,2025-10-04,傷や汚れあり,365,48,11586
R01727,P00545,MC-4224-0545,家電,2,site_E,2026-02-20,全体的に状態が悪い,172,117,10450
R01728,P00252,MC-1223-0252,スポーツ,0,site_D,2025-12-08,新品,116,27,11759
R01729,P01939,MC-6420-1939,ホビー,0,site_A,2026-02-03,新品,64,29,28108
R01730,P01250,MC-8357-1250,家電,1,site_C,2026-01-05,傷や汚れあり,236,35,13604
R01731,P01306,MC-6305-1306,家電,1,site_D,2026-02-08,新品,366,105,163816
R01732,P01025,MC-5199-1025,家電,0,site_D,2026-02-22,ほぼ新品,115,43,12052
R01733,P00793,MC-2229-0793,ファッション,1,site_A,2026-01-02,全体的に状態が悪い,48,82,4542
R01735,P01469,MC-6295-1469,ファッション,1,site_D,2026-02-25,ほぼ新品,45,38,11550
R01736,P01589,MC-1618-1589,ファッション,0,site_A,2025-12-19,ほぼ新品,297,46,7522
R01737,P00145,MC-5641-0145,スポーツ,0,site_C,2026-02-06,新品,42,43,6964
R01738,P01144,MC-9969-1144,本・音楽,1,site_E,2025-11-28,ほぼ新品,335,42,6578
R01739,P01313,MC-6728-1313,本・音楽,2,site_A,2026-02-22,傷や汚れあり,26,25,443
R01740,P00214,MC-5948-0214,ファッション,1,site_E,2026-02-23,ほぼ新品,207,65,5795
R01742,P01839,MC-5419-1839,スポーツ,1,site_A,2025-12-08,傷や汚れあり,90,24,12933
R01744,P01334,MC-3528-1334,本・音楽,0,site_C,2025-10-10,傷や汚れあり,210,72,2028
R01745,P00760,MC-7009-0760,ホビー,0,site_A,2025-10-05,傷や汚れあり,270,47,6296
R01746,P01842,MC-6291-1842,ファッション,2,site_B,2025-11-03,ほぼ新品,30,81,4534
R01747,P00194,MC-3942-0194,ファッション,1,site_D,2025-11-12,新品,103,68,8457
R01748,P01717,MC-6167-1717,家電,0,site_D,2026-01-08,ほぼ新品,74,73,20410
R01750,P01671,MC-9636-1671,ファッション,2,site_A,2025-11-14,傷や汚れあり,133,87,7715
R01751,P01899,MC-4756-1899,ホビー,0,site_B,2025-11-20,ほぼ新品,144,62,5133
R01752,P00962,MC-5542-0962,ホビー,0,site_A,2025-10-07,ほぼ新品,173,27,6843
R01753,P00991,MC-2406-0991,家電,0,site_D,2026-01-03,新品,212,116,33685
R01754,P01825,MC-5155-1825,ホビー,1,site_C,2026-01-11,ほぼ新品,156,70,2259
R01755,P01275,MC-3273-1275,本・音楽,1,site_B,2025-10-11,傷や汚れあり,91,83,2053
R01758,P01905,MC-1357-1905,ファッション,0,site_E,2025-10-28,全体的に状態が悪い,163,129,1797
R01759,P01794,MC-3034-1794,ファッション,1,site_A,2025-10-26,ほぼ新品,44,69,5991
R01761,P01110,MC-7913-1110,スポーツ,1,site_D,2026-02-16,傷や汚れあり,71,65,3735
R01762,P00435,MC-5772-0435,スポーツ,2,site_B,2026-01-11,ほぼ新品,244,83,29687
R01764,P01926,MC-1762-1926,ファッション,0,site_A,2026-01-07,ほぼ新品,215,36,7141
R01765,P01799,MC-8990-1799,家電,2,site_E,2025-12-06,新品,179,79,163815
R01766,P02166,MC-3512-2166,ファッション,0,site_B,2026-01-24,ほぼ新品,38,67,6228
R01767,P01008,MC-2460-1008,ホビー,0,site_B,2026-02-05,ほぼ新品,235,53,10467
R01768,P00703,MC-3115-0703,ファッション,1,site_A,2026-02-19,傷や汚れあり,73,114,2076
R01769,P00279,MC-3712-0279,家電,0,site_E,2025-12-16,全体的に状態が悪い,133,124,6193
R01770,P02160,MC-5463-2160,ホビー,0,site_B,2026-02-06,ほぼ新品,43,90,7699
R01772,P01750,MC-6764-1750,ホビー,0,site_B,2025-10-06,ほぼ新品,69,32,8510
R01773,P01257,MC-3825-1257,本・音楽,2,site_C,2025-12-18,傷や汚れあり,16,40,1699
R01774,P00277,MC-2303-0277,ファッション,1,site_B,2025-11-19,新品,99,93,16971
R01776,P01966,MC-4758-1966,ホビー,0,site_B,2025-10-19,ほぼ新品,35,116,3452
R01777,P00852,MC-4719-0852,本・音楽,1,site_A,2026-01-10,傷や汚れあり,125,48,1312
R01778,P00852,MC-4719-0852,本・音楽,1,site_B,2026-01-13,傷や汚れあり,131,59,1397
R01779,P00382,MC-6353-0382,本・音楽,0,site_B,2025-12-09,ほぼ新品,158,75,2366
R01781,P02028,MC-3040-2028,スポーツ,0,site_E,2025-12-11,ほぼ新品,147,47,8287
R01782,P00091,MC-1588-0091,本・音楽,0,site_C,2025-12-03,傷や汚れあり,107,30,1946
R01783,P00310,MC-4081-0310,ファッション,2,site_A,2025-11-19,傷や汚れあり,47,16,5460
R01784,P01647,MC-1990-1647,ホビー,0,site_C,2025-10-03,全体的に状態が悪い,60,26,1522
R01785,P01693,MC-1796-1693,ホビー,0,site_A,2025-11-12,ほぼ新品,167,34,5997
R01786,P01383,MC-8770-1383,ホビー,1,site_A,2025-12-11,傷や汚れあり,107,44,2241
R01787,P02185,MC-5331-2185,本・音楽,0,site_C,2025-11-24,ほぼ新品,116,83,1447
R01788,P00684,MC-2371-0684,ファッション,0,site_E,2025-11-30,傷や汚れあり,200,35,5731
R01789,P00234,MC-8723-0234,家電,0,site_C,2026-01-11,全体的に状態が悪い,111,73,8803
R01790,P00886,MC-9807-0886,スポーツ,2,site_A,2025-12-04,傷や汚れあり,67,64,9522
R01791,P01009,MC-7873-1009,ファッション,1,site_C,2025-12-13,ほぼ新品,131,100,4465
R01793,P00355,MC-8197-0355,ホビー,1,site_C,2026-01-22,新品,44,43,6594
R01795,P00303,MC-9961-0303,ファッション,1,site_B,2026-01-08,ほぼ新品,56,47,21270
R01796,P01150,MC-8976-1150,ファッション,1,site_B,2025-11-22,ほぼ新品,146,86,11113
R01797,P00086,MC-3156-0086,ファッション,1,site_D,2025-11-19,傷や汚れあり,113,33,13136
R01798,P01276,MC-9288-1276,ホビー,1,site_D,2025-10-06,ほぼ新品,44,23,4559
R01800,P00839,MC-2277-0839,ファッション,1,site_A,2025-11-24,全体的に状態が悪い,15,61,4949
R01803,P00814,MC-7625-0814,家電,1,site_C,2025-10-12,ほぼ新品,184,59,25914
R01807,P01811,MC-5054-1811,ファッション,0,site_E,2025-11-01,全体的に状態が悪い,35,78,5306
R01808,P02096,MC-3826-2096,スポーツ,1,site_A,2025-12-07,ほぼ新品,235,21,19299
R01809,P00307,MC-3250-0307,スポーツ,0,site_C,2025-11-01,ほぼ新品,157,19,12384
R01810,P00474,MC-7253-0474,家電,2,site_C,2025-11-28,ほぼ新品,91,81,76247
R01811,P01810,MC-2883-1810,ファッション,1,site_A,2025-11-16,全体的に状態が悪い,255,109,4968
R01812,P01776,MC-2275-1776,本・音楽,2,site_C,2025-10-27,ほぼ新品,144,55,1144
R01813,P01014,MC-3331-1014,家電,0,site_D,2025-11-26,傷や汚れあり,47,43,29854
R01814,P01167,MC-4847-1167,本・音楽,1,site_A,2025-10-26,傷や汚れあり,244,128,1911
R01815,P01204,MC-5575-1204,ファッション,0,site_A,2025-12-24,傷や汚れあり,209,111,7185
R01816,P01172,MC-2853-1172,家電,1,site_A,2025-12-21,新品,290,80,170643
R01817,P00583,MC-4622-0583,家電,0,site_E,2025-11-14,傷や汚れあり,415,29,42407
R01818,P01188,MC-9335-1188,本・音楽,0,site_D,2025-12-28,ほぼ新品,80,27,1593
R01819,P00244,MC-9221-0244,ホビー,0,site_B,2025-11-28,ほぼ新品,99,36,11985
R01820,P00613,MC-9141-0613,家電,2,site_D,2025-12-30,ほぼ新品,209,71,169361
R01821,P01394,MC-7200-1394,本・音楽,1,site_D,2025-11-18,ほぼ新品,19,49,2372
R01822,P00928,MC-9424-0928,ファッション,0,site_C,2025-10-24,新品,250,68,12900
R01823,P00785,MC-9988-0785,ファッション,0,site_C,2025-11-11,新品,135,50,8534
R01824,P00744,MC-7475-0744,ファッション,0,site_E,2025-11-22,ほぼ新品,170,107,3895
R01826,P00021,MC-5751-0021,ホビー,2,site_B,2025-11-15,ほぼ新品,34,85,5625
R01827,P00423,MC-8986-0423,本・音楽,1,site_E,2026-02-19,ほぼ新品,29,62,2770
R01828,P01914,MC-3526-1914,スポーツ,1,site_B,2026-02-16,ほぼ新品,314,45,14298
R01829,P01706,MC-8597-1706,本・音楽,2,site_A,2025-11-29,傷や汚れあり,199,44,1965
R01830,P01582,MC-7777-1582,スポーツ,0,site_D,2026-02-12,ほぼ新品,54,107,20497
R01831,P00940,MC-6253-0940,スポーツ,0,site_E,2025-11-13,傷や汚れあり,111,99,8511
R01833,P01956,MC-5515-1956,家電,0,site_B,2025-11-06,傷や汚れあり,49,78,21049
R01834,P00122,MC-8890-0122,ホビー,0,site_C,2025-10-18,新品,332,72,13977
R01836,P01110,MC-7913-1110,スポーツ,1,site_E,2026-02-17,ほぼ新品,81,63,5172
R01837,P01367,MC-5863-1367,ホビー,0,site_B,2025-10-07,新品,202,116,23154
R01838,P00221,MC-4500-0221,スポーツ,2,site_B,2026-02-23,ほぼ新品,118,40,6433
R01839,P01477,MC-1916-1477,本・音楽,0,site_C,2026-01-17,全体的に状態が悪い,15,66,1721
R01840,P00405,MC-6433-0405,ホビー,0,site_A,2026-02-27,ほぼ新品,108,96,11790
R01841,P00277,MC-2303-0277,ファッション,1,site_E,2025-11-23,全体的に状態が悪い,69,25,7301
R01842,P00375,MC-6086-0375,ホビー,0,site_B,2026-02-20,ほぼ新品,119,71,9077
R01843,P00942,MC-4217-0942,家電,1,site_D,2026-01-18,ほぼ新品,71,76,24169
R01844,P00389,MC-5900-0389,スポーツ,1,site_C,2026-02-10,全体的に状態が悪い,194,78,1673
R01845,P01745,MC-5490-1745,家電,2,site_A,2025-10-24,ほぼ新品,270,57,216653
R01846,P00479,MC-1849-0479,家電,0,site_A,2026-01-06,ほぼ新品,50,70,12469
R01847,P01316,MC-3735-1316,家電,1,site_B,2025-11-25,ほぼ新品,171,32,87337
R01849,P00548,MC-4005-0548,ホビー,1,site_C,2025-12-28,新品,24,48,17146
R01850,P01420,MC-7820-1420,家電,1,site_A,2025-12-30,新品,89,83,49317
R01851,P00465,MC-5783-0465,家電,0,site_D,2026-02-03,新品,91,59,137839
R01852,P00244,MC-9221-0244,ホビー,0,site_D,2025-11-28,傷や汚れあり,24,53,7637
R01855,P01478,MC-4565-1478,家電,0,site_D,2025-10-29,ほぼ新品,68,64,34012
R01856,P01562,MC-9328-1562,ファッション,0,site_E,2025-12-30,全体的に状態が悪い,37,80,3207
R01857,P00536,MC-7627-0536,ファッション,1,site_E,2025-10-21,ほぼ新品,323,56,17931
R01858,P00202,MC-5888-0202,家電,2,site_E,2025-10-07,全体的に状態が悪い,72,124,108292
R01859,P00014,MC-3747-0014,家電,1,site_C,2026-01-14,傷や汚れあり,89,99,12092
R01860,P01628,MC-5839-1628,本・音楽,0,site_C,2026-01-19,ほぼ新品,278,121,901
R01861,P00976,MC-2505-0976,家電,0,site_C,2026-02-05,新品,52,113,40674
R01862,P00461,MC-4310-0461,ホビー,0,site_C,2025-11-17,新品,500,115,10873
R01863,P00308,MC-3948-0308,家電,1,site_E,2026-01-09,新品,69,21,88784
R01864,P02021,MC-6820-2021,スポーツ,2,site_B,2026-02-20,新品,55,54,35852
R01865,P00679,MC-2123-0679,ホビー,1,site_B,2026-02-23,新品,108,70,17345
R01866,P01329,MC-2097-1329,スポーツ,0,site_C,2026-02-23,全体的に状態が悪い,296,15,4370
R01867,P01437,MC-9095-1437,家電,0,site_C,2025-10-19,傷や汚れあり,167,127,9808
R01868,P00829,MC-2577-0829,ファッション,0,site_D,2025-12-07,新品,126,87,8398
R01870,P02087,MC-1221-2087,本・音楽,0,site_B,2025-11-08,傷や汚れあり,121,83,1833
R01871,P01263,MC-7421-1263,本・音楽,1,site_A,2025-11-15,ほぼ新品,33,56,3277
R01872,P02187,MC-7565-2187,ファッション,0,site_B,2025-11-17,新品,126,85,14043
R01873,P00907,MC-6498-0907,スポーツ,1,site_C,2025-12-28,傷や汚れあり,91,62,10287
R01875,P01296,MC-9643-1296,ファッション,1,site_D,2025-10-05,全体的に状態が悪い,99,43,7444
R01876,P01626,MC-9619-1626,ファッション,0,site_E,2026-01-08,ほぼ新品,183,71,7486
R01878,P00464,MC-1714-0464,スポーツ,0,site_E,2025-11-25,ほぼ新品,58,45,10194
R01879,P00134,MC-3929-0134,スポーツ,1,site_A,2026-01-02,新品,119,69,5673
R01880,P02110,MC-3063-2110,ファッション,0,site_B,2026-02-19,傷や汚れあり,259,108,5698
R01881,P00717,MC-3440-0717,ホビー,2,site_A,2025-12-07,傷や汚れあり,201,97,4703
R01882,P00775,MC-8670-0775,ファッション,2,site_D,2026-01-04,傷や汚れあり,93,85,3169
R01883,P01280,MC-7760-1280,本・音楽,0,site_E,2025-12-31,傷や汚れあり,185,103,1098
R01884,P00045,MC-7486-0045,家電,1,site_C,2025-10-11,傷や汚れあり,228,77,83539
R01885,P01500,MC-3208-1500,本・音楽,1,site_D,2026-02-04,ほぼ新品,100,99,1674
R01886,P01511,MC-6236-1511,本・音楽,0,site_E,2026-01-28,傷や汚れあり,194,50,920
R01887,P00690,MC-2035-0690,家電,2,site_E,2026-01-12,ほぼ新品,171,64,72026
R01888,P00633,MC-8589-0633,スポーツ,0,site_C,2025-11-03,ほぼ新品,60,31,9741
R01889,P01915,MC-9238-1915,ホビー,2,site_A,2025-10-31,傷や汚れあり,56,89,2910
R01890,P00887,MC-8118-0887,本・音楽,2,site_B,2026-02-23,全体的に状態が悪い,187,46,922
R01891,P00225,MC-5425-0225,ホビー,0,site_E,2025-11-15,傷や汚れあり,98,129,6720
R01892,P02111,MC-6633-2111,ホビー,0,site_E,2025-12-23,傷や汚れあり,214,25,4049
R01893,P00325,MC-6252-0325,スポーツ,2,site_B,2026-02-24,ほぼ新品,95,87,23835
R01894,P01366,MC-5668-1366,家電,0,site_D,2025-12-15,傷や汚れあり,251,74,53185
R01896,P01141,MC-3500-1141,ホビー,1,site_A,2026-02-20,全体的に状態が悪い,19,86,601
R01897,P01388,MC-7079-1388,家電,0,site_E,2025-12-29,ほぼ新品,204,116,34239
R01898,P02148,MC-8483-2148,スポーツ,1,site_A,2025-11-21,ほぼ新品,66,67,15975
R01899,P02115,MC-2486-2115,ホビー,0,site_D,2026-02-19,傷や汚れあり,314,31,3428
R01900,P00845,MC-5441-0845,本・音楽,1,site_A,2025-12-26,ほぼ新品,96,34,850
R01901,P01405,MC-2383-1405,ホビー,2,site_B,2025-10-11,全体的に状態が悪い,205,15,5604
R01902,P01492,MC-3598-1492,ファッション,0,site_E,2025-10-28,全体的に状態が悪い,82,15,3782
R01903,P00958,MC-1235-0958,スポーツ,2,site_E,2026-02-24,全体的に状態が悪い,131,74,16747
R01904,P01513,MC-3898-1513,ファッション,2,site_D,2025-11-01,ほぼ新品,81,88,12652
R01906,P00463,MC-6485-0463,本・音楽,0,site_B,2026-01-19,新品,313,15,1114
R01907,P00245,MC-9847-0245,家電,0,site_E,2025-10-11,ほぼ新品,251,104,40785
R01908,P02042,MC-9583-2042,ホビー,2,site_C,2025-10-07,ほぼ新品,107,51,7566
R01909,P01533,MC-3599-1533,ファッション,0,site_C,2025-12-11,傷や汚れあり,175,95,1801
R01910,P01142,MC-5036-1142,ホビー,0,site_C,2025-11-28,傷や汚れあり,90,77,4062
R01911,P02141,MC-6723-2141,本・音楽,0,site_A,2025-12-13,傷や汚れあり,163,102,1498
R01912,P01895,MC-6819-1895,スポーツ,2,site_E,2025-12-18,全体的に状態が悪い,555,45,9578
R01913,P01207,MC-6479-1207,スポーツ,0,site_C,2025-10-18,傷や汚れあり,229,44,3953
R01914,P01832,MC-8393-1832,スポーツ,0,site_C,2025-11-23,傷や汚れあり,199,129,13107
R01916,P00547,MC-7090-0547,ファッション,1,site_D,2025-10-24,傷や汚れあり,120,32,5940
R01917,P00416,MC-7602-0416,本・音楽,0,site_E,2025-10-11,傷や汚れあり,225,19,1213
R01918,P01706,MC-8597-1706,本・音楽,2,site_D,2025-11-27,傷や汚れあり,188,30,1843
R01919,P01805,MC-4757-1805,ファッション,1,site_D,2025-12-09,傷や汚れあり,93,129,9959
R01920,P00218,MC-6027-0218,家電,0,site_B,2025-12-05,ほぼ新品,112,98,45985
R01921,P01764,MC-8102-1764,家電,2,site_C,2026-02-26,傷や汚れあり,59,111,25689
R01922,P00611,MC-6458-0611,ファッション,1,site_B,2025-12-12,ほぼ新品,168,17,9147
R01923,P00505,MC-2221-0505,ホビー,1,site_C,2025-10-27,ほぼ新品,101,19,15652
