item_id,category,brand,condition,shipping,listed_at,description_len,views,price
tr_01013,スポーツ,brand_06,新品,1,2026-01-04,398.0,26,24531
tr_01014,ホビー,brand_07,全体的に状態が悪い,0,2026-01-29,115.0,198,8222
tr_01015,ファッション,brand_14,ほぼ新品,0,2026-01-11,496.0,180,3513
tr_01016,ファッション,brand_12,傷や汚れあり,0,2026-01-19,303.0,34,1915
tr_01017,ファッション,brand_08,ほぼ新品,1,2026-01-13,24.0,119,5606
tr_01018,ホビー,brand_16,ほぼ新品,1,2026-02-16,262.0,113,11517
tr_01019,本・音楽,,ほぼ新品,0,2026-01-31,294.0,175,3467
tr_01020,スポーツ,brand_00,傷や汚れあり,1,2026-01-01,,133,14421
tr_01021,本・音楽,,全体的に状態が悪い,1,2026-02-10,83.0,116,1401
tr_01022,ホビー,brand_18,ほぼ新品,0,2026-01-16,545.0,27,6895
tr_01023,スポーツ,brand_05,傷や汚れあり,1,2026-04-04,88.0,79,8754
tr_01024,ファッション,brand_00,全体的に状態が悪い,0,2026-04-25,517.0,93,2641
tr_01025,スポーツ,brand_04,ほぼ新品,1,2026-01-08,500.0,168,10010
tr_01026,スポーツ,,新品,1,2026-04-11,391.0,38,13826
tr_01027,本・音楽,brand_02,傷や汚れあり,0,2026-04-22,109.0,57,547
tr_01028,本・音楽,brand_06,全体的に状態が悪い,0,2026-01-08,401.0,168,1973
tr_01029,スポーツ,brand_19,新品,0,2026-01-05,389.0,124,7786
tr_01030,ホビー,brand_02,ほぼ新品,1,2026-04-03,570.0,175,915800
tr_01031,家電,brand_11,ほぼ新品,1,2026-03-27,167.0,63,31639
tr_01032,スポーツ,,新品,1,2026-02-24,367.0,11,20286
tr_01033,本・音楽,,ほぼ新品,0,2026-02-09,452.0,37,1838
tr_01034,ファッション,brand_03,傷や汚れあり,0,2026-04-04,206.0,95,5674
tr_01035,ファッション,brand_12,傷や汚れあり,0,2026-04-12,419.0,97,4155
tr_01036,ファッション,brand_17,ほぼ新品,1,2026-03-12,,107,5852
tr_01037,家電,brand_18,ほぼ新品,1,2026-03-01,581.0,90,36272
tr_01038,本・音楽,,新品,1,2026-02-26,595.0,-1,3541
tr_01039,家電,brand_18,ほぼ新品,0,2026-03-14,511.0,52,18527
tr_01040,ファッション,brand_17,傷や汚れあり,1,2026-04-28,300.0,54,5634
tr_01041,ホビー,brand_03,新品,1,2026-04-16,73.0,148,12202
tr_01042,家電,brand_13,全体的に状態が悪い,0,2026-01-08,447.0,134,13665
tr_01043,ホビー,,ほぼ新品,1,2026-03-15,,213,11945
tr_01044,ファッション,brand_00,傷や汚れあり,1,2026-01-03,357.0,101,7909
tr_01045,スポーツ,brand_02,ほぼ新品,1,2026-04-01,302.0,68,19327
tr_01046,本・音楽,brand_09,ほぼ新品,0,2026-04-04,464.0,159,2678
tr_01047,ファッション,brand_18,傷や汚れあり,0,2026-04-20,232.0,37,2579
tr_01048,スポーツ,brand_17,全体的に状態が悪い,0,2026-04-29,64.0,127,5082
tr_01049,スポーツ,brand_10,ほぼ新品,0,2026-02-23,497.0,86,9275
tr_01050,ファッション,brand_16,ほぼ新品,1,2026-03-21,162.0,196,2667
tr_01051,ファッション,brand_06,ほぼ新品,0,2026-01-31,202.0,134,5038
tr_01052,スポーツ,brand_05,傷や汚れあり,1,2026-04-10,475.0,141,9019
tr_01053,ホビー,brand_11,傷や汚れあり,1,2026-01-31,,60,4525
tr_01054,家電,brand_01,傷や汚れあり,0,2026-02-23,102.0,61,18572
tr_01055,ホビー,brand_15,ほぼ新品,1,2026-04-27,511.0,67,3497
tr_01056,ホビー,brand_18,ほぼ新品,1,2026-03-14,196.0,15,11520
tr_01057,ホビー,brand_06,ほぼ新品,0,2026-04-23,179.0,21,14608
tr_01058,家電,brand_06,傷や汚れあり,0,2026-02-12,144.0,37,23957
tr_01059,ファッション,brand_11,ほぼ新品,0,2026-03-23,417.0,147,4662
tr_01060,本・音楽,brand_07,傷や汚れあり,0,2026-04-29,415.0,148,1549
tr_01061,家電,brand_17,新品,0,2026-02-12,485.0,88,33070
tr_01062,ファッション,brand_03,ほぼ新品,0,2026-01-01,240.0,82,3759
tr_01063,家電,brand_18,傷や汚れあり,1,2026-01-26,49.0,27,8198
tr_01064,家電,brand_16,ほぼ新品,1,2026-03-11,315.0,85,21374
tr_01065,ファッション,brand_10,ほぼ新品,0,2026-01-08,258.0,62,14778
tr_01066,ホビー,brand_03,新品,0,2026-03-25,415.0,46,20386
tr_01067,ホビー,brand_16,全体的に状態が悪い,1,2026-03-12,283.0,129,8597
tr_01068,ファッション,brand_15,ほぼ新品,0,2026-01-15,507.0,48,14834
tr_01069,家電,brand_18,全体的に状態が悪い,0,2026-02-11,69.0,12,10954
tr_01070,家電,brand_05,傷や汚れあり,0,2026-03-11,57.0,297,8443
tr_01071,スポーツ,brand_04,ほぼ新品,1,2026-02-26,115.0,166,6273
tr_01072,家電,brand_11,傷や汚れあり,0,2026-02-05,508.0,19,25770
tr_01073,本・音楽,,ほぼ新品,0,2026-04-27,297.0,361,1733
tr_01074,家電,brand_15,ほぼ新品,1,2026-03-27,475.0,170,21196
tr_01075,スポーツ,brand_04,ほぼ新品,0,2026-04-11,,101,10963
tr_01076,ファッション,brand_11,傷や汚れあり,1,2026-04-30,439.0,31,4573
tr_01077,家電,brand_14,傷や汚れあり,1,2026-03-29,,67,18476
tr_01078,ホビー,brand_10,ほぼ新品,0,2026-01-11,491.0,37,12878
tr_01079,家電,brand_11,全体的に状態が悪い,0,2026-03-08,501.0,52,9315
tr_01080,スポーツ,brand_09,傷や汚れあり,1,2026-01-31,467.0,17,12034
tr_01081,家電,brand_14,新品,0,2026-02-25,373.0,40,35433
tr_01082,ホビー,brand_17,全体的に状態が悪い,0,2026-04-10,413.0,223,4992
tr_01083,ファッション,brand_04,ほぼ新品,1,2026-04-21,487.0,176,8443
tr_01084,本・音楽,,ほぼ新品,0,2026-01-05,451.0,124,2073
tr_01085,本・音楽,brand_01,ほぼ新品,0,2026-02-07,,79,2603
tr_01086,ホビー,brand_05,ほぼ新品,1,2026-03-29,287.0,29,8430
tr_01087,ホビー,brand_14,傷や汚れあり,1,2026-02-09,523.0,122,6263
tr_01088,スポーツ,brand_10,全体的に状態が悪い,0,2026-01-31,64.0,64,4886
tr_01089,家電,brand_19,ほぼ新品,0,2026-02-28,399.0,263,13475
tr_01090,本・音楽,brand_12,全体的に状態が悪い,1,2026-01-19,237.0,160,522
tr_01091,スポーツ,brand_17,傷や汚れあり,1,2026-01-01,489.0,68,8883
tr_01092,家電,brand_15,傷や汚れあり,0,2026-02-20,298.0,95,21473
tr_01093,スポーツ,brand_03,傷や汚れあり,1,2026-01-23,,218,9775
tr_01094,本・音楽,,ほぼ新品,1,2026-04-21,404.0,26,982
tr_01095,スポーツ,brand_00,傷や汚れあり,0,2026-01-17,441.0,220,3400
tr_01096,ファッション,brand_14,ほぼ新品,0,2026-03-21,136.0,90,6954
tr_01097,ファッション,brand_12,ほぼ新品,0,2026-02-10,403.0,65,2196
tr_01098,本・音楽,brand_04,新品,1,2026-01-16,465.0,129,2430
tr_01099,ファッション,brand_11,新品,1,2026-04-05,320.0,211,9123
tr_01100,家電,brand_02,ほぼ新品,0,2026-04-21,251.0,42,48964
tr_01101,ファッション,brand_06,ほぼ新品,1,2026-04-14,125.0,69,5942
tr_01102,スポーツ,brand_04,ほぼ新品,0,2026-03-06,577.0,46,9482
tr_01103,スポーツ,brand_11,傷や汚れあり,0,2026-01-08,401.0,36,11255
tr_01104,スポーツ,brand_06,ほぼ新品,1,2026-02-18,368.0,74,19162
tr_01105,ホビー,brand_04,傷や汚れあり,0,2026-02-21,426.0,199,2699
tr_01106,家電,brand_19,新品,1,2026-03-07,552.0,66,3293300
tr_01107,ファッション,brand_00,傷や汚れあり,1,2026-04-05,77.0,46,4253
tr_01108,ホビー,brand_07,傷や汚れあり,1,2026-04-05,384.0,68,13784
tr_01109,スポーツ,brand_03,傷や汚れあり,1,2026-04-01,449.0,22,5700
tr_01110,スポーツ,brand_02,ほぼ新品,1,2026-02-25,163.0,52,7073
tr_01111,スポーツ,brand_16,全体的に状態が悪い,1,2026-02-10,161.0,191,6448
tr_01112,家電,brand_18,新品,0,2026-01-02,90.0,82,18028
tr_01113,ホビー,brand_10,新品,1,2026-04-11,59.0,120,7257
tr_01114,ファッション,brand_17,ほぼ新品,1,2026-04-21,369.0,132,8541
tr_01115,ファッション,brand_13,傷や汚れあり,1,2026-04-03,21.0,151,3159
tr_01116,ファッション,,ほぼ新品,1,2026-03-24,587.0,132,5578
tr_01117,スポーツ,brand_11,傷や汚れあり,1,2026-04-29,187.0,41,11543
tr_01118,本・音楽,brand_03,ほぼ新品,1,2026-04-15,499.0,102,4938
tr_01119,ホビー,brand_00,傷や汚れあり,0,2026-04-14,494.0,14,5241
tr_01120,本・音楽,brand_10,新品,0,2026-03-14,284.0,21,2086
tr_01121,本・音楽,brand_06,傷や汚れあり,0,2026-02-04,103.0,97,987
tr_01122,ファッション,brand_09,ほぼ新品,0,2026-01-31,438.0,73,17727
tr_01123,スポーツ,,全体的に状態が悪い,1,2026-04-20,,76,7544
tr_01124,ホビー,brand_00,傷や汚れあり,1,2026-01-24,474.0,105,11067
tr_01125,家電,brand_00,ほぼ新品,0,2026-03-12,395.0,66,26950
tr_01126,ファッション,brand_11,ほぼ新品,0,2026-04-02,,-1,0
tr_01127,ファッション,brand_12,傷や汚れあり,1,2026-04-28,59.0,71,3659
tr_01128,本・音楽,,傷や汚れあり,1,2026-02-06,324.0,38,1191
tr_01129,本・音楽,brand_00,ほぼ新品,1,2026-04-14,128.0,44,3629
tr_01130,家電,brand_10,傷や汚れあり,0,2026-01-10,502.0,55,18841
tr_01131,ファッション,brand_04,傷や汚れあり,1,2026-02-24,277.0,28,2762
tr_01132,本・音楽,brand_04,傷や汚れあり,1,2026-04-28,107.0,24,1335
tr_01133,スポーツ,brand_12,傷や汚れあり,0,2026-02-27,69.0,73,2576
tr_01134,ファッション,brand_11,傷や汚れあり,0,2026-01-25,314.0,245,1554
tr_01135,家電,brand_09,傷や汚れあり,0,2026-02-08,96.0,66,19278
tr_01136,ホビー,brand_01,全体的に状態が悪い,1,2026-03-24,123.0,82,1927
tr_01137,スポーツ,brand_18,傷や汚れあり,0,2026-01-07,176.0,96,2580
tr_01138,ホビー,brand_05,傷や汚れあり,0,2026-02-26,39.0,57,5774
tr_01139,スポーツ,brand_16,傷や汚れあり,1,2026-04-21,277.0,165,4538
tr_01140,スポーツ,brand_10,ほぼ新品,1,2026-01-06,426.0,108,14844
tr_01141,スポーツ,brand_19,傷や汚れあり,1,2026-02-06,65.0,261,3905
tr_01142,スポーツ,,ほぼ新品,1,2026-01-05,480.0,38,12072
tr_01143,ファッション,brand_19,傷や汚れあり,1,2026-02-02,331.0,14,3046
tr_01144,家電,brand_10,全体的に状態が悪い,1,2026-03-05,275.0,40,18405
tr_01145,家電,brand_13,ほぼ新品,0,2026-02-07,303.0,92,9381
tr_01146,ファッション,brand_18,ほぼ新品,1,2026-03-15,172.0,44,6490
tr_01147,スポーツ,brand_08,傷や汚れあり,0,2026-03-01,,102,10036
tr_01148,ファッション,brand_03,全体的に状態が悪い,1,2026-01-01,220.0,56,3223
tr_01149,本・音楽,,全体的に状態が悪い,1,2026-04-10,258.0,156,1042
tr_01150,スポーツ,brand_17,全体的に状態が悪い,1,2026-01-22,562.0,116,7165
tr_01151,ファッション,brand_10,全体的に状態が悪い,1,2026-01-15,149.0,60,4025
tr_01152,ファッション,brand_06,ほぼ新品,0,2026-02-26,199.0,36,3561
tr_01153,スポーツ,brand_06,傷や汚れあり,0,2026-03-06,516.0,23,5529
tr_01154,スポーツ,brand_04,ほぼ新品,1,2026-04-13,179.0,85,8738
tr_01155,ファッション,brand_13,新品,1,2026-01-12,194.0,73,8295
tr_01156,家電,brand_11,全体的に状態が悪い,0,2026-03-15,463.0,104,15219
tr_01157,スポーツ,brand_18,ほぼ新品,0,2026-04-07,258.0,79,5182
tr_01158,家電,brand_09,全体的に状態が悪い,1,2026-02-09,498.0,21,44114
tr_01159,ファッション,brand_10,ほぼ新品,1,2026-01-25,416.0,314,6059
tr_01160,家電,brand_13,傷や汚れあり,1,2026-01-30,309.0,15,58539
tr_01161,家電,,傷や汚れあり,0,2026-04-20,396.0,146,12040
tr_01162,ホビー,brand_01,傷や汚れあり,1,2026-04-06,392.0,103,10539
tr_01163,ファッション,brand_19,ほぼ新品,0,2026-03-23,438.0,34,7420
tr_01164,スポーツ,brand_01,傷や汚れあり,1,2026-03-14,443.0,139,6088
tr_01165,本・音楽,brand_18,ほぼ新品,1,2026-01-18,371.0,106,1432
tr_01166,スポーツ,brand_07,傷や汚れあり,1,2026-02-10,272.0,229,6896
tr_01167,ファッション,brand_11,新品,0,2026-01-02,90.0,19,9444
tr_01168,スポーツ,brand_09,新品,0,2026-04-08,386.0,14,15090
tr_01169,家電,brand_04,ほぼ新品,1,2026-03-30,249.0,89,25811
tr_01170,ホビー,brand_02,新品,1,2026-04-05,219.0,57,5753
tr_01171,家電,brand_08,傷や汚れあり,1,2026-02-15,241.0,60,21289
tr_01172,ファッション,brand_08,全体的に状態が悪い,1,2026-03-13,,141,1606
tr_01173,スポーツ,,ほぼ新品,1,2026-01-20,396.0,72,14257
tr_01174,本・音楽,brand_01,新品,0,2026-01-19,508.0,94,3747
tr_01175,本・音楽,,新品,1,2026-01-27,98.0,93,3515
tr_01176,スポーツ,brand_00,全体的に状態が悪い,1,2026-01-02,50.0,31,2218
tr_01177,ファッション,brand_00,ほぼ新品,0,2026-04-21,555.0,89,4124
tr_01178,ファッション,brand_17,傷や汚れあり,1,2026-01-02,250.0,131,6525
tr_01179,ファッション,brand_08,ほぼ新品,0,2026-02-15,468.0,76,3935
tr_01180,家電,brand_19,新品,1,2026-03-12,258.0,42,32448
tr_01181,スポーツ,brand_03,傷や汚れあり,0,2026-02-24,338.0,93,11781
tr_01182,スポーツ,brand_02,新品,1,2026-04-03,334.0,7,19960
tr_01183,ファッション,brand_04,新品,1,2026-01-20,32.0,82,6980
tr_01184,家電,brand_03,傷や汚れあり,1,2026-01-15,464.0,32,30467
tr_01185,ホビー,brand_09,ほぼ新品,1,2026-01-16,138.0,112,4959
tr_01186,スポーツ,brand_02,新品,0,2026-04-06,385.0,158,11365
tr_01187,ホビー,brand_06,傷や汚れあり,1,2026-04-27,38.0,147,12569
tr_01188,本・音楽,,全体的に状態が悪い,1,2026-02-12,260.0,401,1469
tr_01189,ホビー,brand_01,ほぼ新品,1,2026-02-12,572.0,34,9980
tr_01190,スポーツ,brand_00,ほぼ新品,1,2026-01-02,38.0,43,4294
tr_01191,スポーツ,brand_19,全体的に状態が悪い,1,2026-03-29,389.0,13,4482
tr_01192,家電,brand_13,傷や汚れあり,0,2026-02-26,161.0,70,1586000
tr_01193,ファッション,brand_14,傷や汚れあり,1,2026-04-20,356.0,-1,6067
tr_01194,本・音楽,,ほぼ新品,0,2026-04-01,159.0,11,1030
tr_01195,ホビー,brand_01,ほぼ新品,0,2026-02-12,,62,5399
tr_01196,本・音楽,brand_08,傷や汚れあり,0,2026-03-05,170.0,45,1380
tr_01197,ファッション,brand_17,傷や汚れあり,1,2026-03-21,574.0,214,2317
tr_01198,ファッション,brand_04,新品,1,2026-04-24,585.0,128,6604
tr_01199,ファッション,brand_13,傷や汚れあり,0,2026-02-28,204.0,218,3967
tr_01200,家電,brand_10,全体的に状態が悪い,0,2026-01-16,312.0,60,8320
tr_01201,ホビー,brand_12,ほぼ新品,1,2026-01-08,336.0,77,24295
tr_01202,家電,brand_03,ほぼ新品,0,2026-03-28,546.0,75,26145
tr_01203,スポーツ,brand_08,ほぼ新品,0,2026-04-22,493.0,101,25343
tr_01204,ファッション,brand_03,ほぼ新品,1,2026-01-15,47.0,182,2935
tr_01205,本・音楽,,ほぼ新品,0,2026-02-04,152.0,36,2726
tr_01206,家電,,ほぼ新品,0,2026-02-17,200.0,24,30930
tr_01207,家電,brand_15,新品,1,2026-03-21,200.0,121,39298
tr_01208,ホビー,brand_15,傷や汚れあり,1,2026-04-23,256.0,180,5802
tr_01209,本・音楽,brand_02,傷や汚れあり,0,2026-03-03,441.0,103,2335
tr_01210,家電,brand_05,新品,1,2026-03-19,554.0,19,36522
tr_01211,家電,brand_12,全体的に状態が悪い,0,2026-03-14,108.0,55,10646
tr_01212,スポーツ,brand_18,新品,0,2026-04-28,300.0,107,7863
tr_01213,家電,brand_02,傷や汚れあり,1,2026-03-16,506.0,97,21534
tr_01214,ファッション,,新品,1,2026-01-13,233.0,45,9478
tr_01215,家電,brand_15,ほぼ新品,0,2026-03-22,122.0,91,32557
tr_01216,家電,brand_18,新品,0,2026-03-12,591.0,-1,33490
tr_01217,スポーツ,brand_19,全体的に状態が悪い,1,2026-03-01,426.0,206,6363
tr_01218,ファッション,brand_03,傷や汚れあり,1,2026-04-05,296.0,20,3331
tr_01219,スポーツ,brand_10,傷や汚れあり,0,2026-01-23,43.0,76,2499
tr_01220,ホビー,brand_08,新品,1,2026-02-27,296.0,149,10327
tr_01221,スポーツ,brand_14,傷や汚れあり,1,2026-03-14,454.0,47,10214
tr_01222,ファッション,brand_07,ほぼ新品,0,2026-04-09,569.0,107,4880
tr_01223,ファッション,brand_16,傷や汚れあり,1,2026-01-01,408.0,194,4017
tr_01224,家電,brand_02,全体的に状態が悪い,1,2026-01-10,29.0,79,13571
tr_01225,本・音楽,,ほぼ新品,0,2026-02-25,255.0,75,1757
tr_01226,ファッション,brand_10,傷や汚れあり,1,2026-02-19,437.0,193,3254
tr_01227,スポーツ,brand_06,全体的に状態が悪い,1,2026-02-11,183.0,146,2837
tr_01228,スポーツ,brand_18,傷や汚れあり,0,2026-01-20,307.0,144,5454
tr_01229,家電,brand_15,新品,0,2026-04-15,453.0,109,47483
tr_01230,家電,brand_03,ほぼ新品,1,2026-03-09,117.0,101,22787
tr_01231,ホビー,brand_14,ほぼ新品,0,2026-03-29,512.0,85,8580
tr_01232,スポーツ,,ほぼ新品,0,2026-04-25,128.0,207,10288
tr_01233,ファッション,brand_11,ほぼ新品,0,2026-02-19,357.0,121,3565
tr_01234,ファッション,brand_02,新品,0,2026-03-26,383.0,429,7335
tr_01235,ファッション,brand_10,ほぼ新品,1,2026-01-11,62.0,81,5665
tr_01236,家電,brand_16,傷や汚れあり,1,2026-01-17,235.0,71,9918
tr_01237,本・音楽,brand_04,ほぼ新品,0,2026-01-25,309.0,17,1220
tr_01238,家電,brand_06,ほぼ新品,1,2026-01-14,537.0,-1,16883
tr_01239,ファッション,brand_14,全体的に状態が悪い,1,2026-04-14,371.0,40,3313
tr_01240,家電,brand_09,傷や汚れあり,0,2026-02-09,503.0,129,12732
tr_01241,ホビー,brand_16,ほぼ新品,1,2026-04-06,126.0,106,9355
tr_01242,ファッション,brand_13,傷や汚れあり,0,2026-03-26,29.0,145,1790
tr_01243,ファッション,brand_01,傷や汚れあり,1,2026-01-11,308.0,149,2814
tr_01244,スポーツ,brand_04,全体的に状態が悪い,0,2026-03-11,250.0,49,2552
tr_01245,ファッション,brand_14,傷や汚れあり,0,2026-02-28,438.0,134,2567
tr_01246,ホビー,brand_05,全体的に状態が悪い,0,2026-01-14,575.0,222,6290
tr_01247,ホビー,brand_00,新品,0,2026-03-26,404.0,40,5896
tr_01248,ホビー,brand_05,全体的に状態が悪い,0,2026-03-05,83.0,196,8831
tr_01249,ファッション,brand_07,全体的に状態が悪い,1,2026-02-24,30.0,118,3367
tr_01250,本・音楽,brand_09,新品,0,2026-01-19,79.0,143,2956
tr_01251,家電,brand_03,傷や汚れあり,1,2026-04-22,40.0,47,11867
tr_01252,ホビー,brand_07,全体的に状態が悪い,0,2026-03-23,485.0,51,7035
tr_01253,家電,brand_03,全体的に状態が悪い,1,2026-02-26,38.0,37,25524
tr_01254,ホビー,brand_07,ほぼ新品,1,2026-01-26,177.0,63,12156
tr_01255,家電,brand_19,傷や汚れあり,1,2026-02-04,231.0,45,15471
tr_01256,ファッション,brand_19,新品,1,2026-03-22,568.0,164,14990
tr_01257,ホビー,brand_18,傷や汚れあり,1,2026-01-21,175.0,118,10068
tr_01258,ファッション,brand_12,ほぼ新品,1,2026-03-02,461.0,93,8265
tr_01259,ホビー,brand_06,ほぼ新品,1,2026-04-17,,51,13394
tr_01260,ファッション,brand_05,ほぼ新品,0,2026-03-13,,142,8852
tr_01261,ファッション,brand_06,新品,0,2026-04-17,334.0,322,11458
tr_01262,ファッション,brand_07,ほぼ新品,1,2026-02-05,386.0,195,7431
tr_01263,本・音楽,,ほぼ新品,1,2026-04-08,536.0,16,2591
tr_01264,ファッション,brand_04,ほぼ新品,1,2026-01-04,239.0,27,8229
tr_01265,ホビー,brand_06,傷や汚れあり,1,2026-02-07,110.0,164,5028
tr_01266,ファッション,brand_14,傷や汚れあり,1,2026-04-17,226.0,103,3088
tr_01267,家電,brand_18,新品,1,2026-01-26,578.0,60,31969
tr_01268,スポーツ,brand_03,ほぼ新品,0,2026-01-05,162.0,105,7968
tr_01269,家電,brand_04,ほぼ新品,0,2026-04-14,187.0,33,29276
tr_01270,ファッション,brand_19,傷や汚れあり,1,2026-03-11,317.0,235,9130
tr_01271,ファッション,brand_03,全体的に状態が悪い,1,2026-03-25,485.0,96,5949
tr_01272,ホビー,brand_11,傷や汚れあり,1,2026-02-19,199.0,101,5195
tr_01273,スポーツ,brand_15,ほぼ新品,0,2026-04-09,506.0,28,13522
tr_01274,ファッション,brand_00,傷や汚れあり,0,2026-02-21,484.0,209,3869
tr_01275,ファッション,brand_10,全体的に状態が悪い,1,2026-02-26,380.0,126,6319
tr_01276,家電,brand_12,ほぼ新品,1,2026-02-17,68.0,33,17010
tr_01277,スポーツ,brand_19,傷や汚れあり,0,2026-04-27,465.0,201,7050
tr_01278,家電,brand_05,ほぼ新品,1,2026-03-20,325.0,39,34133
tr_01279,ファッション,brand_15,ほぼ新品,1,2026-04-12,526.0,113,10869
tr_01280,スポーツ,brand_16,傷や汚れあり,1,2026-03-08,562.0,-1,15967
tr_01281,本・音楽,brand_11,ほぼ新品,0,2026-04-30,166.0,-1,1576
tr_01282,家電,brand_19,全体的に状態が悪い,1,2026-03-14,401.0,73,9295
tr_01283,本・音楽,,傷や汚れあり,1,2026-04-21,427.0,167,1592
tr_01284,ファッション,brand_09,全体的に状態が悪い,1,2026-01-20,46.0,99,2149
tr_01285,ホビー,brand_06,ほぼ新品,1,2026-04-20,337.0,74,10877
