listing_id,title,description,price,category
L01642,!!値下げしました!!硬式 中古品 ほぼ新品🎁⭐✨,&nbsp;ほぼ新品な状態でお譲りします。お値段は¥１８４００になります。即決ですので気になる方はご検討ください。<br>,18400,スポーツ
L03392,喫煙者なし ｼﾞｬﾝｸ品 状態良好,状態良好な状態でお譲りします。お値段は¥8900になります。サイン入りですので気になる方はご検討ください。,8900,本・音楽
L00394,サイン入り 雑誌 難あり🎁⭐💯,難ありな状態でお譲りします。お値段は２０５００ 円になります。自宅保管ですので気になる方はご検討ください。,20500,本・音楽
L04137,インバーター 付属品あり 状態良好,"&nbsp;状態良好な状態でお譲りします。お値段は18,500円になります。軽量ですので気になる方はご検討ください。&amp;",18500,家電
L04007,《まとめ買い歓迎》ペットなし セット 状態良好,&nbsp;状態良好な状態でお譲りします。お値段は14400yenになります。1/144ですので気になる方はご検討ください。</b>,14400,ホビー
L01915,【最終値下げ】節電 空気清浄機 美品,"美品な状態でお譲りします。お値段は7,300円になります。省エネですので気になる方はご検討ください。",7300,家電
L01240,塗装済 ﾌィｷﾞｭｱ 難あり,"<b>難ありな状態でお譲りします。お値段は3,400円になります。未開封ですので気になる方はご検討ください。&amp;",3400,ホビー
L04483,※返品不可喫煙者なし 洗濯機 ほぼ新品,"掃除機です。ほぼ新品。30,300円。4K。",30300,家電
L02009,取説付 哺乳瓶 used,"usedな状態でお譲りします。お値段は13,500円になります。洗えるですので気になる方はご検討ください。",13500,ベビー・キッズ
L00838,※返品不可動作確認済 まとめ売り 状態良好,<b>状態良好な状態でお譲りします。お値段は13900 円になります。27cmですので気になる方はご検討ください。</b>,13900,スポーツ
L04543,《まとめ買い歓迎》自宅保管   ジャンク品   used✨⭐💯,usedな状態でお譲りします。お値段は25400yenになります。塗装済ですので気になる方はご検討ください。,25400,ホビー
L00433,古着 ワンピース used,&nbsp;usedな状態でお譲りします。お値段は14100yenになります。取説付ですので気になる方はご検討ください。&amp;,14100,ファッション
L01827,!!値下げしました!!動作確認済 掃除機 状態良好,<br>状態良好な状態でお譲りします。お値段は2200 円になります。取説付ですので気になる方はご検討ください。</b>,2200,家電
L04335,厚底 スニーカー used,usedな状態でお譲りします。お値段は8200 円になります。Mサイズですので気になる方はご検討ください。,8200,ファッション
L04757,限定版 セット ｕｓｅｄ,<br>ｕｓｅｄな状態でお譲りします。お値段は¥２４３００になります。自宅保管ですので気になる方はご検討ください。&amp;,24300,ホビー
L03666,ﾄﾚｰﾆﾝｸﾞ ﾗﾝﾆﾝｸﾞｼｭｰｽﾞ 難あり⭐⭐⭐,<b>ラケットです。難あり。¥２２００。トレーニング。</b>,2200,スポーツ
L04051,ペットなし   ラケット   美品,"<b>美品な状態でお譲りします。お値段は3,600円になります。27cmですので気になる方はご検討ください。</b>",3600,スポーツ
L02935,動作確認済 一式 状態良好,"状態良好な状態でお譲りします。お値段は1,300円になります。部活ですので気になる方はご検討ください。",1300,スポーツ
L02058,【送料無料】初版 画集 ｕｓｅｄ⭐🎁💯,"文庫本です。ｕｓｅｄ。２５,６００円。全巻。",25600,本・音楽
L01590,トレーニング ランニングシューズ 傷あり✨🎁💯,"<b>シューズです。傷あり。33,500円。トレーニング。<br>",33500,スポーツ
L03781,軽量 ウェア 傷あり,シューズです。傷あり。８２００ 円。部活。,8200,スポーツ
L01885,《まとめ買い歓迎》軽量   自転車   状態良好,状態良好な状態でお譲りします。お値段は2800 円になります。トレーニングですので気になる方はご検討ください。,2800,スポーツ
L00632,《まとめ買い歓迎》厚底 シャツ 難あり,&nbsp;スニーカーです。難あり。４９００ 円。メンズ。</b>,4900,ファッション
L03293,取説付 一式 ほぼ新品🔥,<b>ほぼ新品な状態でお譲りします。お値段は4100 円になります。自宅保管ですので気になる方はご検討ください。</b>,4100,家電
L03316,自宅保管 本体のみ ｕｓｅｄ,<b>ｕｓｅｄな状態でお譲りします。お値段は¥１３８００になります。節電ですので気になる方はご検討ください。<br>,13800,家電
L01581,【最終値下げ】ｺﾚｸｼｮﾝ ﾎﾞｰﾄﾞｹﾞｰﾑ 美品,美品な状態でお譲りします。お値段は７００ｙｅｎになります。限定版ですので気になる方はご検討ください。,700,ホビー
L04270,《まとめ買い歓迎》レディース 中古品 難あり,&nbsp;難ありな状態でお譲りします。お値段は14400 円になります。厚底ですので気になる方はご検討ください。<br>,14400,ファッション
L04340,【最終値下げ】箱あり   写真集   used,単行本です。used。8200 円。箱あり。,8200,本・音楽
L03512,!!値下げしました!!ｲﾝﾊﾞｰﾀｰ   中古品   used,&nbsp;usedな状態でお譲りします。お値段は¥500になります。リモコン付ですので気になる方はご検討ください。&amp;,500,家電
L00240,!!値下げしました!!レディース 帽子 美品,美品な状態でお譲りします。お値段は¥１３２００になります。古着ですので気になる方はご検討ください。,13200,ファッション
L03385,即決 ウェア 美品,<br>美品な状態でお譲りします。お値段は¥３０２００になります。値下げ交渉可ですので気になる方はご検討ください。&amp;,30200,スポーツ
L00705,美品 ｴｱｺﾝ ほぼ新品,ほぼ新品な状態でお譲りします。お値段は26200yenになります。取説付ですので気になる方はご検討ください。,26200,家電
L04004,軽量 本体のみ 美品,美品な状態でお譲りします。お値段は32100yenになります。静音ですので気になる方はご検討ください。,32100,家電
L02723,１／１４４ 付属品あり 美品,美品な状態でお譲りします。お値段は¥２３９００になります。初回特典ですので気になる方はご検討ください。,23900,ホビー
L03549,【最終値下げ】古着 スニーカー ほぼ新品⭐🔥✨,"シューズです。ほぼ新品。22,800円。レディース。",22800,ファッション
L00255,《まとめ買い歓迎》値下げ交渉可 詰め合わせ 状態良好,<br>状態良好な状態でお譲りします。お値段は34300 円になります。初回特典ですので気になる方はご検討ください。</b>,34300,ホビー
L01024,《まとめ買い歓迎》１／１４４   詰め合わせ   状態良好,&nbsp;状態良好な状態でお譲りします。お値段は１０７００ｙｅｎになります。限定版ですので気になる方はご検討ください。<br>,10700,ホビー
L04481,ﾚﾃﾞィｰｽ ｽﾆｰｶｰ 難あり,<br>バッグです。難あり。１６９００ｙｅｎ。Ｍサイズ。<br>,16900,ファッション
L01662,★即日発送★レディース シューズ 難あり,シューズです。難あり。37200yen。厚底。,37200,ファッション
L04574,【最終値下げ】初回特典 プラモデル 美品⭐🎁,<br>美品な状態でお譲りします。お値段は32100yenになります。値下げ交渉可ですので気になる方はご検討ください。<br>,32100,ホビー
L00916,!!値下げしました!!4K 炊飯器 傷あり⭐⭐🎁,電子レンジです。傷あり。¥19400。リモコン付。,19400,家電
